"subjectID" "activity" "tBodyAccMeanX.mean" "tGravityAccarCoeffX2.mean" "tBodyGyrominX.mean" "tBodyGyroJerkcorrelationXZ.mean" "tBodyGyroJerkMagarCoeff4.mean" "fBodyAccbandsEnergy18.mean" "fBodyAccJerkbandsEnergy916.mean" "fBodyGyrobandsEnergy1724.mean" "fBodyBodyGyroMagMean.mean"
"50" 4 15 0.27290337979661 0.469994083977966 0.834004975423729 -0.0219231730847458 -0.156850876561017 -0.990945408813559 -0.99968909440678 -0.999874104745763 -0.973762179830509
"51" 6 15 0.2894756525 0.602221411805556 0.820075815972222 0.0514854128458333 -0.199143807430556 -0.986497785972222 -0.998957971805556 -0.9992175475 -0.946812642361111
"52" 1 15 0.273899207962963 0.582959612407407 0.361635426666667 -0.049327968037037 -0.373582685425926 -0.894785958888889 -0.54254692037037 -0.843499325185185 -0.489166383703704
"53" 3 15 0.280198851190476 0.712064383571429 0.226017230538095 -0.267561538928571 -0.0565648883690476 -0.816047897619048 -0.571705336190476 -0.88525545952381 -0.373898631190476
"54" 2 15 0.270187595833333 0.675247164375 0.470482706875 -0.188092583916667 -0.385852533708333 -0.752523095625 -0.78702290125 -0.921654191041667 -0.45369356625
"55" 5 16 0.283497402948718 0.471925385371795 0.822603257692308 -0.0847358842320513 -0.196290919646154 -0.99412329448718 -0.999669322051282 -0.999769913589744 -0.975448632179487
"56" 4 16 0.280768574492754 0.452389666971015 0.823523653768116 -0.180362799594203 -0.158110374389855 -0.983476963188406 -0.999703617971014 -0.999778217826087 -0.954060994347826
"57" 6 16 0.274227162571429 0.646904799571429 0.836414595 0.0587331111971429 -0.0462085777374286 -0.996565804285714 -0.999845709285714 -0.999748476285714 -0.970249638857143
"58" 1 16 0.276023564509804 0.469683712745098 0.595083050980392 0.508826561568627 -0.126430140745098 -0.700868581372549 -0.856795521764706 -0.968103774313726 -0.669228540784314
"59" 3 16 0.295586802191489 0.701451539148936 0.421927674851064 0.247655386212766 0.0405060627255319 -0.596508380638298 -0.790599263829787 -0.962575977234043 -0.488253939574468
"60" 2 16 0.255986102627451 0.716774302156863 0.567682282941177 0.0020307165372549 -0.217606274101961 -0.571368417647059 -0.831369491568627 -0.970742199607843 -0.630546675490196
"61" 5 17 0.277942503333333 0.451747866820513 0.834313357820513 -0.0317712444858974 -0.243935074412821 -0.997096221153846 -0.999811018076923 -0.999623494615385 -0.984291131538461
"62" 4 17 0.2773570196875 0.452605826875 0.83344823125 -0.02878806438125 -0.179014370873437 -0.99611473234375 -0.999890754375 -0.99988005234375 -0.98336929234375
"63" 6 17 0.269780085577465 0.43956780615493 0.830696736619718 0.0186079121943662 0.0793185139070423 -0.996026233802817 -0.99930398084507 -0.999235989014085 -0.969014444788732
"64" 1 17 0.272341855245902 0.501727789672131 0.543914439344262 -0.03025771636 -0.00318886504754098 -0.740054171967213 -0.77255179295082 -0.777671448032787 -0.518618058688525
"65" 3 17 0.29391828326087 0.723776546086957 0.411102367434783 0.0301062580826087 -0.0601827674645652 -0.696957406521739 -0.805776850434783 -0.890645864130435 -0.40943875826087
"66" 2 17 0.252604768583333 0.714028304375 0.488497869166667 0.03627782970625 -0.09849159846875 -0.65261121625 -0.856380228541667 -0.925008996458333 -0.504066956875
"67" 5 19 0.27817226 0.39186432360274 0.81004437630137 0.279409127383562 -0.207298696030137 -0.996381906849315 -0.999404848356164 -0.999457544109589 -0.958578129589041
"68" 4 19 0.273830316164384 0.628037052876712 0.835589884520548 0.260236736723288 -0.160064246039726 -0.995798772739726 -0.999706123835616 -0.999876847260274 -0.964238768493151
"69" 6 19 0.272653733493976 0.614545059807229 0.824120243012048 0.0391059185651807 0.143864040455422 -0.99954760060241 -0.999708814819277 -0.999567097108434 -0.965624724457831
"70" 1 19 0.273931172307692 0.436184123076923 0.1529893735 0.514241795576923 -0.0840015464711538 -0.750661121923077 -0.43849934575 -0.561944926461538 -0.0952460452365385
"71" 3 19 0.262688053871795 0.668023188717949 -0.212514704615385 0.0493781013461538 -0.0365655682615385 -0.687300805384615 -0.179384358569231 -0.277858293538462 0.203979764835897
"72" 2 19 0.242118808925 0.66578324375 0.3793213074 0.0584694983325 -0.22755272685 -0.689647274 -0.71160605925 -0.61759106925 -0.28884026785
"73" 5 21 0.27695224258427 0.478280310674157 0.821011523258427 -0.136429204510112 -0.217958370250562 -0.994496663483146 -0.998841831235955 -0.998773754044944 -0.956723022359551
"74" 4 21 0.277539616823529 0.3408155872 0.841475742117647 0.00867832349176471 -0.153631587445882 -0.995011323411765 -0.999709659882353 -0.999835486117647 -0.977839702352941
"75" 6 21 0.271325472455556 0.724717676444444 0.825465010555556 0.128161058623333 -0.153046140998889 -0.991056809222222 -0.998905015555556 -0.999651156333333 -0.962349012888889
"76" 1 21 0.279183526730769 0.409798458653846 0.400123355961538 0.336427476057692 -0.0391896707692308 -0.733095277307692 -0.683125308269231 -0.665239715384615 -0.409516081153846
"77" 3 21 0.3014610196 0.686654076444444 0.378760915866667 0.0876586327111111 -0.00687027110444444 -0.757954351333333 -0.683519268444444 -0.921270480888889 -0.406392284444444
"78" 2 21 0.265194544680851 0.774263194680851 0.560601625106383 0.106253664446809 -0.213946284702128 -0.696879309574468 -0.838350446808511 -0.92373761106383 -0.475369886808511
"79" 5 22 0.279053861587302 0.419892834139683 0.778930920793651 0.295368659122222 -0.0464175660873016 -0.995497746825397 -0.997781184761905 -0.998608098412698 -0.932065270793651
"80" 4 22 0.273583822709677 0.595532828225806 0.824832917096774 0.102303452506452 -0.0293385731596774 -0.98698863483871 -0.999157606612903 -0.999790393870968 -0.951952767258065
"81" 6 22 0.279959721194444 0.646522944444444 0.814139229305556 0.249171810813889 -0.193477259022222 -0.990393749027778 -0.99757170125 -0.998847030833333 -0.946055840972222
"82" 1 22 0.27886459 0.524446114782609 0.377086851956522 0.168875699267391 0.174156814484783 -0.780948123695652 -0.73579848326087 -0.602393955869565 -0.438378722826087
"83" 3 22 0.284458963861111 0.749898934444444 0.216257562277778 0.143324428805556 -0.226582086936111 -0.85740627 -0.666390508333333 -0.775498651666667 -0.338417326388889
"84" 2 22 0.248391534566667 0.703557326428571 0.458823047619048 0.11179611797381 -0.132814711304762 -0.607469921190476 -0.779341939761905 -0.714717765238095 -0.369902
"85" 5 23 0.277899323235294 0.384171032544118 0.802952132647059 -0.190033639764706 -0.109038544832353 -0.993658654852941 -0.999547564117647 -0.999669531323529 -0.944583829705882
"86" 4 23 0.273351251617647 0.385258233264706 0.820299760441176 -0.117146798083824 -0.0144938801044118 -0.975312398235294 -0.999559200882353 -0.999736078235294 -0.952293277205882
"87" 6 23 0.274038007986111 0.70679826375 0.840766665972222 0.1430888486625 0.111516416899583 -0.998287428194444 -0.999914255833333 -0.999819808888889 -0.966239347916667
"88" 1 23 0.273211884237288 0.387579312050847 0.436700335898305 0.13629398269322 -0.00723777145084746 -0.614218056779661 -0.82855678220339 -0.711246791694915 0.185078207383051
"89" 3 23 0.289897411148148 0.525842421111111 0.315693176037037 0.336085437407407 0.153164512012963 -0.532366758851852 -0.79385915462963 -0.842612046481481 0.150825734842593
"90" 2 23 0.249995171031373 0.730762477647059 0.590995482941176 0.0713207686745098 -0.0483290074490196 -0.349575231294118 -0.841909650392157 -0.921931193333333 -0.380388292223529
"91" 5 25 0.278013701621622 0.378952886110811 0.824831927567568 -0.0333788525405405 -0.259014463382432 -0.993395907837838 -0.999400481351351 -0.999460275945946 -0.968972499594595
"92" 4 25 0.278541482461538 0.437007537230769 0.834959732923077 0.112157312815385 -0.204684155550769 -0.996762269538462 -0.999737597384615 -0.999913619692308 -0.979350913692308
"93" 6 25 0.250791828613699 0.791634480958904 0.784191425342466 0.291246931017808 -0.143054900320548 -0.88762415939726 -0.998318747123288 -0.997965107671233 -0.910126993561644
"94" 1 25 0.278992759054054 0.591335811621622 0.457095570810811 -0.0331983891216216 -0.334892213702703 -0.843652072162162 -0.791455744864865 -0.937587725945946 -0.562733252702703
"95" 3 25 0.291329666206897 0.765171639310345 0.310336262758621 0.132458339531034 -0.315384102068965 -0.850793742758621 -0.793046189655172 -0.880489758965517 -0.485763582068966
"96" 2 25 0.277995411384615 0.814270021692308 0.541021547384615 -0.00629778411107692 -0.237571895772308 -0.682287306615385 -0.943769111538462 -0.963961267692308 -0.567153469846154
"97" 5 26 0.281127035405405 0.361449810195946 0.824251557027027 -0.075685651772973 -0.176519826245946 -0.99719998472973 -0.999380402972973 -0.999407292297297 -0.972333108648649
"98" 4 26 0.258243530166667 0.555543545 0.836896147307692 0.128616290358974 -0.204401446030769 -0.990932193846154 -0.999861998205128 -0.999932462051282 -0.97646387
"99" 6 26 0.271645864540789 0.634209051184211 0.843747696052632 0.00828813330526316 0.152754008068421 -0.999140803947368 -0.999817276052632 -0.999899352894737 -0.974305179605263
"100" 1 26 0.279264443728814 0.471699372881356 0.489663027118644 -0.127171399491525 0.0577410784735593 -0.879136136101695 -0.808849516101695 -0.852397340338983 -0.551927613050847
"101" 3 26 0.2792845828 0.6752874296 0.342880709372 0.21013310745 0.078770077112 -0.8779258232 -0.55718304126 -0.56702130412 -0.3345099466
"102" 2 26 0.272691394545455 0.658931349454545 0.505972592 0.273533173218182 0.0920679982218182 -0.812228640909091 -0.870080834909091 -0.892333635272727 -0.556084778181818
"103" 5 27 0.279566921625 0.270043938 0.82620566225 0.0682933571125 -0.25617449275 -0.99651924075 -0.99940081925 -0.99980475475 -0.975525565625
"104" 4 27 0.273941302571429 0.457058319714286 0.834212547428571 0.181447318700857 -0.189063894144286 -0.995699728714286 -0.999795983428571 -0.999907810857143 -0.979482820857143
"105" 6 27 0.274102492432432 0.580303605405405 0.843279739864865 0.114950176836486 -0.133277972891892 -0.999454525810811 -0.999815987432432 -0.999910812027027 -0.979890667972973
"106" 1 27 0.276849485438596 0.498700145087719 0.550979600350877 0.164815803964912 -0.121991189970175 -0.83801541877193 -0.823281790350877 -0.87434951245614 -0.519451704035088
"107" 3 27 0.2975441875 0.658813088181818 0.291371047477273 0.307334896411364 0.119204851868182 -0.794777642045455 -0.773755582272727 -0.863084333636364 -0.359113724772727
"108" 2 27 0.265770253921569 0.703483283137255 0.518554413137255 0.0536539526882353 -0.102351435076471 -0.654862679411765 -0.893863701764706 -0.951735240784314 -0.607667730196078
"109" 5 28 0.277795069113924 0.394093242871013 0.758784901898734 -0.0709669876708861 -0.176581812073165 -0.988582512278481 -0.996728819113924 -0.997740476708861 -0.909652436329114
"110" 4 28 0.276977629444444 0.380552899361111 0.82615342375 0.160742172383333 -0.109281380355556 -0.994341747361111 -0.999026221111111 -0.999508981388889 -0.960297525
"111" 6 28 0.2759134825 0.65285175475 0.8150068385 0.31617122693375 -0.1351626183825 -0.99690494925 -0.999457160875 -0.9980430925 -0.944218369375
"112" 1 28 0.281228223888889 0.533232494074074 0.433901572592593 0.0468109401111111 -0.224069739303704 -0.800962755740741 -0.658517472777778 -0.856685129259259 -0.514602424814815
"113" 3 28 0.293642076521739 0.656542151304348 0.223695445334783 -0.0151528925195652 -0.132906940021522 -0.85789160173913 -0.569715166304348 -0.739488291086957 -0.223354793921739
"114" 2 28 0.262005841764706 0.665315816470588 0.436376783333333 -0.0719813166529412 -0.194246244214706 -0.71878035372549 -0.804389808823529 -0.895898081568627 -0.534835409607843
"115" 5 29 0.277965065846154 0.326158968356923 0.827313875230769 0.0801667150984615 -0.333998333630769 -0.999239710153846 -0.999786263076923 -0.999818973076923 -0.980879722923077
"116" 4 29 0.2771799775 0.474507793133333 0.83359077 0.21679980055 -0.199833494148333 -0.996173039166667 -0.9998260895 -0.999923856 -0.980269425833333
"117" 6 29 0.287295196811594 0.530272910724638 0.84390279057971 -0.0211695443352174 -0.218535522043478 -0.999184818115942 -0.999917051449275 -0.999960942318841 -0.98400134173913
"118" 1 29 0.271999916792453 0.59254975509434 0.551581750188679 0.0544650951654717 -0.17584458790566 -0.726521796037736 -0.829405356415094 -0.886660681509434 -0.416817853396226
"119" 3 29 0.293140441083333 0.702644520416667 0.214237172291667 -0.308608610102083 0.0198516693125 -0.731592662291667 -0.73783006 -0.733277193333333 -0.381459881875
"120" 2 29 0.265423066877551 0.646651630612245 0.480768756122449 -0.077287081 -0.298544225346939 -0.226334830346939 -0.827836634693878 -0.923260281020408 -0.357213897032653
"121" 5 30 0.277112699152542 0.427606130169492 0.777790225254237 0.0149868457111864 -0.092778381559322 -0.987757533389831 -0.99884362 -0.999086620677966 -0.917449417288136
"122" 4 30 0.268336081379032 0.580957335967742 0.83401956983871 -0.0677944703596774 -0.268502107401613 -0.992936498548387 -0.999597434032258 -0.999933198870968 -0.973876282903226
"123" 6 30 0.281033900571429 0.621882521571429 0.824761474857143 0.169737504524286 -0.230470998545714 -0.997366282857143 -0.999270561142857 -0.999749884285714 -0.962001199
"124" 1 30 0.276406758 0.561172880461538 0.419254736153846 -0.000916146482307693 -0.129537867870769 -0.594764424615385 -0.810121221076923 -0.849309664153846 -0.358344356
"125" 3 30 0.283190646967742 0.667083587096774 0.242391475583871 0.0959195125225806 0.0112205290088871 -0.730318597258064 -0.70884565016129 -0.905170321774194 -0.356772347348871
"126" 2 30 0.271415642261538 0.752342015384615 0.556038524615385 -0.142935190050769 -0.130608232584615 -0.315457543892308 -0.944162626153846 -0.969122287384615 -0.449150735076923
"127" 5 2 0.277911472222222 0.387816928388889 0.82451882 0.0278048061185185 -0.212554993685185 -0.994310956111111 -0.999467588703704 -0.999382331111111 -0.961775904814815
"128" 4 2 0.27708735173913 0.437457424978261 0.82703347826087 0.192636236913043 -0.184917620573913 -0.995029466086957 -0.999799137608696 -0.999846567391304 -0.971840596086956
"129" 6 2 0.281373403958333 0.592162118125 0.843315969166667 0.0414978802020833 0.00630606409166667 -0.999427206458333 -0.999745041666667 -0.999915304583333 -0.972112972708333
"130" 1 2 0.276426586440678 0.46546458440678 0.484594912033898 0.0648991809491525 0.23773453523678 -0.859789911186441 -0.772500823898305 -0.771332409322034 -0.530704814745763
"131" 3 2 0.27761534806383 0.579217206808511 0.27846457306383 0.212135428978723 0.0799973712212766 -0.656272759765957 -0.545682586404255 -0.719170914468085 -0.320838543553191
"132" 2 2 0.247164790395833 0.65536111625 0.326201902125 0.1574097324375 -0.00629092502708333 -0.552680774583333 -0.799903825833333 -0.889258948541667 -0.450612184791667
"133" 5 4 0.280499745892857 0.351601064021429 0.775966442678571 0.252309290125 -0.139377556403571 -0.981731283035714 -0.998243291071429 -0.997783534464286 -0.914209165714286
"134" 4 4 0.27153827992 0.366967757556 0.807949518 0.26068645585 -0.17701907396 -0.9871361906 -0.9985384732 -0.9992058462 -0.9487697524
"135" 6 4 0.263559214981481 0.595289097037037 0.836716954814815 0.232271997607407 -0.213939327314815 -0.997577083333333 -0.997180455555556 -0.998612776851852 -0.961556660185185
"136" 1 4 0.278582015166667 0.363779659333333 0.471635542 0.4561367636 -0.105221905636667 -0.914169578 -0.753300390166667 -0.880857076333333 -0.609285588016667
"137" 3 4 0.279965329555556 0.712095889333333 0.283516931444444 0.521594152444444 -0.0265722558377778 -0.881522224666667 -0.808551417555556 -0.812264160222222 -0.429213369555556
"138" 2 4 0.270876696730769 0.700141388269231 0.420224410769231 0.304226646230769 -0.170988304707692 -0.765093260192308 -0.831995335 -0.899035091153846 -0.575794072115385
"139" 5 9 0.282310057333333 0.457020185555556 0.774751076 0.309695734973333 -0.214072391712222 -0.990072386444444 -0.997819980222222 -0.997258114888889 -0.929769067777778
"140" 4 9 0.24832674354 0.49523338946 0.8044120502 0.165923981974 -0.198698909014 -0.9342469204 -0.9980358942 -0.9986137602 -0.9344377378
"141" 6 9 0.2591955368 0.7292664472 0.802718184 0.2676263788932 -0.24291405214 -0.996586574 -0.9992093038 -0.9971911638 -0.9186053356
"142" 1 9 0.278502842115385 0.448208466153846 0.436572178846154 0.0529765389653846 -0.10991331495 -0.581367864423077 -0.698097064807692 -0.905104825192308 -0.513797480384615
"143" 3 9 0.295923445 0.657711224523809 0.357997117857143 0.153305639785714 -0.0722065338785714 -0.556997871963095 -0.832171716904762 -0.891724641428571 -0.347540226666667
"144" 2 9 0.262436475714286 0.566321934489796 0.358531181877551 0.067377749344898 -0.331805496069388 -0.67764794 -0.902855948367347 -0.938335077142857 -0.531482693877551
"145" 5 10 0.276650300681818 0.270803883522727 0.7950045475 -0.252227791811364 -0.269765459795455 -0.993892690909091 -0.996369425454545 -0.998755089772727 -0.937786743409091
"146" 4 10 0.270612056481481 0.505768819814815 0.830639822222222 -0.076114994912963 -0.242498425535185 -0.996470894259259 -0.999554296481482 -0.999843937037037 -0.974459732592593
"147" 6 10 0.280230574137931 0.491889354051724 0.815179613448276 -0.00311887841992534 -0.042370714 -0.991070283448276 -0.998851808793103 -0.997750820689655 -0.937692642586207
"148" 1 10 0.278574076603774 0.440848612641509 0.451742147735849 -0.215706232350943 -0.094458922509434 -0.842968950943396 -0.705189408490566 -0.846014964716981 -0.412616909622642
"149" 3 10 0.290401594315789 0.654746103947368 0.234246954710526 -0.2154947945 -0.185044181868421 -0.729026766578947 -0.677914147368421 -0.834506463157895 -0.312347510289474
"150" 2 10 0.267121853404255 0.623269444255319 0.387630332340426 -0.213406587510638 -0.232274150829787 -0.485600607255319 -0.69164829106383 -0.843402765319149 -0.265371689148936
"151" 5 12 0.277405834918033 0.342124849826229 0.767112760327869 -0.0883499110655738 -0.0661442596786885 -0.979538063278689 -0.998048501311475 -0.997269424098361 -0.902356765573771
"152" 4 12 0.275007224901961 0.360430478745098 0.818889660588235 0.0643044649588235 -0.1482903921 -0.995354797647059 -0.99909102254902 -0.99958180745098 -0.958511866666667
"153" 6 12 0.260113433 0.60075547 0.8207169205 0.166339340873333 0.0724989101483333 -0.9948722785 -0.999216586166667 -0.998955587333333 -0.9454970225
"154" 1 12 0.2771286656 0.4115962568 0.40059730814 -0.28327902842 -0.0034397050136 -0.8648838546 -0.784082492 -0.7843507872 -0.442503784
"155" 3 12 0.281521097391304 0.593857837391304 0.310852982652174 0.0157088512608696 0.0527357720702174 -0.897338447173913 -0.466792922108696 -0.727479364673913 -0.344938419969565
"156" 2 12 0.272970338653846 0.626687882115385 0.472526939230769 -0.19479036 -0.102977710286538 -0.816317051923077 -0.848654125769231 -0.877898080576923 -0.594032515192308
"157" 5 13 0.277758431052632 0.33942166967193 0.810712066140351 0.0375670091333333 0.0247100054035088 -0.998379916666667 -0.999650047719298 -0.999664348596491 -0.957488799473684
"158" 4 13 0.274328499591837 0.50635892155102 0.832900457755102 0.195890109857143 -0.0539273045165306 -0.976522208387755 -0.999815501428571 -0.999830848367347 -0.973258277755102
"159" 6 13 0.276716360483871 0.532890033935484 0.833331707741935 0.0384601044612903 0.310688208879032 -0.994906101451613 -0.999640084354839 -0.999474443387097 -0.957681621290323
"160" 1 13 0.275883130350877 0.433992368245614 0.393023429421053 0.0369633796842105 -0.00895390317017544 -0.774703445614035 -0.484395442421053 -0.67023367754386 -0.267472373877193
"161" 3 13 0.294907553404255 0.574503564468085 0.352481219404255 0.0966547175638298 0.0300795337744681 -0.750938021914894 -0.696575169787234 -0.829109780212766 -0.206121707212766
